timestamp,ax,ay,az,gx,gy,gz,activity
346472, 0.112305, 1.299927, -0.009155, -70.007324, 32.836914, -270.935059,rlswing
346492, 0.075073, 1.173340, 0.138062, -46.936050, 34.790039, -215.210022,rlswing
346512, 0.030273, 1.020996, 0.257935, -37.841797, 14.648441, -191.528381,rlswing
346532, -0.024414, 1.005615, 0.184692, -37.475586, -4.272461, -193.359436,rlswing
346552, -0.090820, 1.138550, 0.118042, -33.874512, -5.798342, -191.467346,rlswing
346572, -0.147705, 1.290161, 0.082275, -24.902351, -1.281738, -174.255371,rlswing
346592, -0.185303, 1.497070, 0.104370, 0.122070, 3.845216, -119.812042,rlswing
346612, -0.186890, 1.551025, 0.094116, 10.192871, 1.525879, -72.753906,rlswing
346632, -0.201416, 1.568970, 0.067993, 14.221195, 2.868653, -29.235847,rlswing
346652, -0.198853, 1.646484, 0.081299, 15.502934, 4.272461, 11.901859,rlswing
346672, -0.176758, 1.759277, 0.059937, 22.033691, 0.427246, 63.903824,rlswing
346692, -0.187378, 1.846069, -0.008179, 38.940430, 2.563477, 134.887695,rlswing
346712, -0.202026, 1.768555, -0.056396, 61.401382, 15.075687, 222.045959,rlswing
346732, -0.150757, 1.381470, -0.040649, 73.364258, 27.648933, 287.780762,rlswing
346752, -0.030396, 1.030151, -0.046875, 55.114761, 28.503426, 294.982910,rlswing
346772, 0.108032, 0.947754, -0.139648, 39.062500, 42.236328, 264.282227,rlswing
346792, 0.179077, 1.077148, -0.162109, 47.790543, 60.974136, 267.211914,rlswing
346812, 0.230835, 1.073730, -0.071655, 54.443375, 74.035645, 301.208496,rlswing
346832, 0.268311, 0.925293, -0.072021, 47.546402, 74.707031, 325.561523,rlswing
346852, 0.250122, 0.796265, -0.059814, 44.799820, 86.120605, 343.078613,rlswing
346872, 0.259888, 0.621948, 0.051025, 49.621597, 96.374542, 356.079224,rlswing
346892, 0.330078, 0.435547, 0.158936, 46.569839, 88.928253, 363.342407,rlswing
346912, 0.384033, 0.269531, 0.207764, 27.709969, 70.434570, 359.680298,rlswing
346932, 0.431763, 0.147095, 0.106934, 3.417970, 47.912613, 341.369629,rlswing
346952, 0.427856, 0.014771, 0.041260, 2.258301, 52.246109, 341.918945,rlswing
346972, 0.365967, -0.151855, 0.143799, 2.441406, 65.185547, 346.374512,rlswing
346992, 0.457275, -0.422363, 0.223145, -15.563969, 45.593277, 345.275879,rlswing
347012, 0.481934, -0.755981, 0.147827, -25.939949, 33.081055, 317.687988,rlswing
347032, 0.502319, -1.120850, 0.163452, -37.963867, 36.010742, 268.554688,rlswing
347052, 0.595825, -1.359009, 0.223022, -41.625977, 27.648933, 188.293518,rlswing
347072, 0.668945, -1.405029, 0.191650, -44.860855, 9.399414, 103.454620,rlswing
347092, 0.654175, -1.241943, 0.134521, -32.104492, 8.300781, 13.854984,rlswing
347112, 0.635620, -1.082764, 0.290283, -18.615723, -1.770020, 3.112794,rlswing
347132, 0.659668, -1.186035, 0.309204, -18.676758, -32.653809, -21.606445,rlswing
347152, 0.600464, -1.189331, 0.237915, -7.751467, -49.865738, -55.297867,rlswing
347172, 0.512085, -1.297974, 0.301392, -1.342773, -62.377945, -89.477570,rlswing
347192, 0.451538, -1.475342, 0.335327, -12.695316, -92.407257, -154.541016,rlswing
347212, 0.380737, -1.346436, 0.158081, -26.000984, -123.046906, -248.291077,rlswing
347232, 0.395752, -0.921509, -0.159668, -31.616219, -128.601074, -321.105957,rlswing
347252, 0.481689, -0.478149, -0.370728, -43.029785, -104.126007, -360.901001,rlswing
347272, 0.624146, 0.084106, -0.398438, -47.607437, -50.048843, -347.106934,rlswing
347292, 0.662598, 0.188110, -0.263916, -47.241226, -23.681648, -306.640625,rlswing
347312, 0.638672, 0.085938, -0.125488, -55.053726, -16.662598, -291.320801,rlswing
347332, 0.562134, 0.078003, -0.096069, -65.185547, -18.310547, -312.255859,rlswing
347352, 0.496460, 0.276489, -0.110229, -68.908691, -16.357422, -345.520020,rlswing
347372, 0.440918, 0.577026, -0.136719, -69.641113, -16.601563, -361.816528,rlswing
347392, 0.378662, 0.792480, -0.161377, -76.232910, -6.103518, -348.205566,rlswing
347412, 0.291138, 0.921021, -0.099121, -74.218750, 8.056641, -319.824219,rlswing
347432, 0.219604, 0.936523, 0.040283, -73.608398, 8.056641, -280.273438,rlswing
347452, 0.185547, 0.952637, 0.022949, -70.861816, 0.793457, -271.789551,rlswing
347472, 0.113159, 1.071045, -0.048462, -64.208984, 4.699707, -269.470215,rlswing
347492, 0.026733, 1.271851, -0.036621, -52.307144, 21.545410, -254.821838,rlswing
347512, -0.011230, 1.469238, 0.088501, -37.292480, 30.517586, -219.055237,rlswing
