Sequence No,Buffer_Size,ax,ay,az,gx,gy,gz,mx,my,mz
4877,100,-0.84021,-0.2728271,-0.1405029,-40.00092,150.9492,-95.15733,-0.1585693,-0.1834717,-0.6191406
4878,100,-0.6711426,-0.4750977,-0.2746582,-25.66788,-149.3268,-8.351593,-0.1585693,-0.1834717,-0.6191406
4879,100,-1.080444,-1.047363,0.1900635,27.75391,100.735,0.814972,-0.1585693,-0.1834717,-0.6191406
4881,100,-0.8950195,-0.107666,-0.1541748,-35.86624,-144.2276,31.29044,-0.08813477,-0.248291,-0.6861572
4882,100,-1.077393,-0.6506348,-0.5537109,-11.59653,26.72211,5.742188,-0.08813477,-0.248291,-0.6861572
4883,100,-1.062256,-0.3695068,0.04309082,31.26053,217.1788,70.88013,-0.08813477,-0.248291,-0.6861572
4884,100,-0.7606201,-0.2492676,-0.1834717,-24.75571,-133.3488,11.28998,-0.08813477,-0.248291,-0.6861572
4885,100,-1.244141,-0.6955566,0.388916,40.93552,-41.98975,0.29764,-0.08813477,-0.248291,-0.6861572
4886,100,-1.027344,0.1853027,-0.00402832,-155.7344,203.7804,-79.91211,-0.08813477,-0.248291,-0.6861572
4888,100,-1.0802,-1.387451,-0.6452637,103.2547,80.64484,-12.03766,-0.08813477,-0.248291,-0.6861572
4889,100,-1.115601,-0.1928711,1.218262,-29.12964,95.05265,-73.34747,-0.1352539,-0.2104492,-0.6655273
4890,100,-0.1617432,-0.5666504,-0.121582,63.03696,-83.2692,0.92038,-0.1352539,-0.2104492,-0.6655273
4891,100,-1.711304,-0.3942871,1.084595,138.2985,45.40665,-0.83057,-0.1352539,-0.2104492,-0.6655273
4892,100,-1.108521,-0.2229004,0.3236084,-19.81354,130.9413,31.57456,-0.1352539,-0.2104492,-0.6655273
4894,100,-1.248779,-0.600708,0.1435547,106.2978,-90.103,8.486176,-0.1352539,-0.2104492,-0.6655273
4895,100,-0.9215088,-0.2261963,0.02600098,-81.54205,181.073,-44.01596,-0.1352539,-0.2104492,-0.6655273
4896,100,-0.5186768,-0.3431396,-0.2980957,32.37457,-109.6324,13.25638,-0.1352539,-0.2104492,-0.6655273
4897,100,-1.643311,-0.578125,-0.1782227,49.66095,-77.35504,158905,-0.1622314,-0.1894531,-0.5959473
4900,100,-1.255859,-0.5577393,-0.1837158,-9.121704,-112.4736,9.383392,-0.1622314,-0.1894531,-0.5959473
4901,100,-0.9394531,0.01879883,0.1627197,15.78354,38.20648,30.48294,-0.1622314,-0.1894531,-0.5959473
4903,100,-0.8370361,-0.1489258,0.4008789,-32.14279,-80.40558,53.52646,-0.1622314,-0.1894531,-0.5959473
4904,100,-0.9368896,0.1049805,0.1416016,-1.039276,49.98993,-36.83823,-0.1622314,-0.1894531,-0.5959473
4905,100,-0.8712158,-0.472168,-0.07458496,62.23694,8.71048,42.31873,-0.05371094,-0.2355957,-0.7314453
4906,100,-1.255005,-0.7879639,0.307251,-43.43277,-138.2835,15.70877,-0.05371094,-0.2355957,-0.7314453
4908,100,-0.921875,-0.8115234,-0.1665039,22.87903,53.1601,17.83218,-0.05371094,-0.2355957,-0.7314453
4909,100,-1.136719,-0.046875,0.09790039,14.93118,-169.1254,32.12784,-0.05371094,-0.2355957,-0.7314453
4910,100,-0.8928223,-0.6710205,-0.262085,-31.10352,104.5108,-29.76517,-0.05371094,-0.2355957,-0.7314453
4911,100,-0.5800781,-0.01452637,0.2075195,-12.28439,146.2613,-78.013,-0.05371094,-0.2355957,-0.7314453
4912,100,-0.9428711,-0.08654785,-0.1407471,-69.99039,-157.0204,46.17676,-0.05371094,-0.2355957,-0.7314453
4914,100,-1.16333,-0.8922119,0.4940186,-88.68241,217.4928,-40.04578,-0.1445313,-0.1750488,-0.6928711
4916,100,-1.543335,-1.828125,0.8557129,37.87003,92.7797,-17501,-0.1445313,-0.1750488,-0.6928711
4917,100,-1.394043,-0.8649902,0.9970703,-70.96237,192.1016,,-0.1445313,-0.1750488,-0.6928711
4918,100,-0.1785889,-0.6435547,-0.1347656,34.7821,-81.5271,28.77823,-0.1445313,-0.1750488,-0.6928711
4919,100,-1.130249,-0.09997559,-0.2011719,-20.72571,-83.314,17.04712,-0.1445313,-0.1750488,-0.6928711
4920,100,-1.080078,0.007568359,0.5794678,118.3653,54.73771,3.87345,-0.1445313,-0.1750488,-0.6928711
4923,100,-0.7724609,-0.3968506,-0.1727295,-51.00678,33.12225,-25.0174,-0.06396484,-0.2363281,-0.7285156
4925,100,-1.544434,-0.2435303,0.3898926,36.47186,-175.9442,45.7132,-0.06396484,-0.2363281,-0.7285156
4927,100,-0.9106445,-0.03356934,0.3572998,-73.51196,151.2408,-67.00714,-0.06396484,-0.2363281,-0.7285156
4928,100,-1.001465,-0.02954102,-0.1064453,-9.473114,-137.2144,33.82507,-0.06396484,-0.2363281,-0.7285156
4929,100,-0.9624023,-1.190552,0.2408447,64.61456,131.5619,8.179626,-0.1506348,-0.1824951,-0.6621094
4930,100,-1.100586,-0.8656006,0.2364502,-108.1744,168.1609,-36.02325,-0.1506348,-0.1824951,-0.6621094
4931,100,-0.4962158,-0.1047363,-0.08654785,50.62546,-117.4756,-0.7177735,-0.1506348,-0.1824951,-0.6621094
4932,100,-1.851563,-0.7139893,-0.2666016,-30.12406,-20.06775,20.25467,-0.1506348,-0.1824951,-0.6621094
4933,100,-0.7322998,-0.02722168,0.3842773,-133.8423,193.6269,-89.13102,-0.1506348,-0.1824951,-0.6621094
4934,100,-0.6046143,-0.5465088,-0.2011719,3.641205,-144.893,4.441223,-0.1506348,-0.1824951,-0.6621094
4935,100,-0.9068604,-1.937622,-0.1174316,64.42764,124.1599,-27.19315,-0.1506348,-0.1824951,-0.6621094
4936,100,-1.774414,-1.075073,2.084961,-9.929199,182.2547,-59.16397,-0.1506348,-0.1824951,-0.6621094
4938,100,-1.23584,-0.4332275,-0.1317139,99.05274,-60.17334,0.17603,-0.05932617,-0.2105713,-0.7679443
4939,100,-1.839722,-0.8529053,1.898315,-38.81958,206.4047,9.9376,-0.05932617,-0.2105713,-0.7679443
4940,100,-0.5926514,-0.4417725,-0.1412354,61.77338,-105.7744,3.155213,-0.05932617,-0.2105713,-0.7679443
4941,100,-1.471191,0.2514648,0.4885254,98.2602,12.91245,-16.90506,-0.05932617,-0.2105713,-0.7679443
4942,100,-0.6292725,-0.3359375,-0.1474609,59.13407,41.73553,-20.32944,-0.05932617,-0.2105713,-0.7679443
4944,100,-1.384521,1.189453,2.137939,244.9626,-173.5516,8018127,-0.05932617,-0.2105713,-0.7679443
4945,100,-0.9927979,-0.3634033,0.1566162,-81.22055,-17.3761,-48.70392,-0.05932617,-0.2105713,-0.7679443
4946,100,-0.9194336,-0.7824707,0.1096191,2.168274,-18.14621,33.48114,-0.09265137,-0.2198486,-0.7022705
4947,100,-0.7729492,-0.6455078,0.6635742,59.13407,-184.7818,80.05417,-0.09265137,-0.2198486,-0.7022705
4948,100,-1.020996,0.05249023,0.1970215,34.75967,64.23325,-35.85876,-0.09265137,-0.2198486,-0.7022705
4950,100,-0.5435791,0.369751,0.8901367,205.9636,-32.93533,0.9249,-0.09265137,-0.2198486,-0.7022705
4951,100,-0.8360596,-0.1065674,-0.08435059,47.63474,42.98416,-56.3826,-0.09265137,-0.2198486,-0.7022705
4952,100,-1.071411,-0.02685547,-0.2264404,53.54142,20.55374,38.72986,-0.09265137,-0.2198486,-0.7022705
4953,100,-1.293457,-0.3115234,0.04760742,-17.49573,-123.5243,34.67743,-0.09265137,-0.2198486,-0.7022705
4954,100,-0.9638672,-0.355835,-0.6849365,-24.39682,53.82553,-31.1409,-0.1397705,-0.1966553,-0.6152344
4956,100,-1.317749,-0.2359619,0.4016113,49.94507,-117.9466,51.26847,-0.1397705,-0.1966553,-0.6152344
4957,100,-0.9226074,-0.987793,-0.7279053,34.5578,123.9206,5.31647,-0.1397705,-0.1966553,-0.6152344
4958,100,-1.514771,-0.4328613,1.232788,-175.9293,83.82996,-76.21857,-0.1397705,-0.1966553,-0.6152344
4959,100,-0.805542,-0.5805664,-0.1662598,24.86038,-88.36839,-11.11054,-0.1397705,-0.1966553,-0.6152344
4960,100,-0.6520996,-0.3178711,-0.07519531,-44.35242,-27.67166,-2.586975,-0.1397705,-0.1966553,-0.6152344
4961,100,-0.732666,-0.3946533,0.1013184,32.2998,37.08496,-28.69599,-0.1397705,-0.1966553,-0.6152344
4962,100,-0.06164551,-0.7540283,-0.2409668,47.19361,7.992707,22.46033,-0.1246338,-0.1879883,-0.7130127
4963,100,-1.036499,0.0723877,0.138916,106.7314,6.931,-3.529053,-0.1246338,-0.1879883,-0.7130127
4964,100,-0.9542236,-0.477417,-0.0267334,-4.47113,18.90884,-26.40808,-0.1246338,-0.1879883,-0.7130127
4965,100,-1.408081,-0.4400635,-0.1418457,-137.8275,141.9472,-46.75995,-0.1246338,-0.1879883,-0.7130127
4966,100,-1.008789,-0.1715088,-0.03393555,-5.988923,-175.4807,61.51169,-0.1246338,-0.1879883,-0.7130127
4967,100,-1.3396,-0.1231689,0.5770264,-6.736603,-35.79147,18.57239,-0.1246338,-0.1879883,-0.7130127
4968,100,-0.9558105,-0.4443359,0.02124023,35.24567,56.47232,-5.33844,-0.1246338,-0.1879883,-0.7130127
4969,100,-0.7033691,-0.5385742,-0.2192383,39.39529,-4.710388,7.581482,-0.1246338,-0.1879883,-0.7130127
4970,100,-1.088867,-0.3206787,0.5467529,95.24705,-97.25083,26.52024,-0.09020996,-0.2312012,-0.7158203
4971,100,-1.135132,-0.380249,-0.5820313,-34.17648,62.22199,-13.65265,-0.09020996,-0.2312012,-0.7158203
4972,100,-1.255737,0.4447021,0.1810303,-74.52133,216.648,-0.7378,-0.09020996,-0.2312012,-0.7158203
4973,100,-0.9197998,-0.3881836,0.02075195,10.74417,-151.3081,2.975769,-0.09020996,-0.2312012,-0.7158203
4974,100,-0.802124,-1.170288,0.1120605,-13.51059,-58.59574,37.11487,-0.09020996,-0.2312012,-0.7158203
4975,100,-0.9058838,-0.3366699,0.3753662,67.07443,58.48359,1.24954,-0.09020996,-0.2312012,-0.7158203
4977,100,-1.224854,-0.6412354,0.4530029,46.94687,-56.75644,28.61374,-0.09020996,-0.2312012,-0.7158203
4978,100,-1.348999,-0.4008789,0.2540283,-4.777679,40.3299,52563,-0.1430664,-0.1730957,-0.6921387
4979,100,-1.117188,-0.6708984,0.9088135,-95.19471,24.27719,-16.94244,-0.1430664,-0.1730957,-0.6921387
4980,100,-0.3615723,-0.7281494,-0.1899414,9.876862,-69.24271,-34.06433,-0.1430664,-0.1730957,-0.6921387
4981,100,-0.6489258,-0.6068115,0.08483887,22.90146,-1.68975,-9.60022,-0.1430664,-0.1730957,-0.6921387
4982,100,-0.8570557,-0.3284912,0.2261963,23.55942,37.7803,-35.26062,-0.1430664,-0.1730957,-0.6921387
4983,100,-0.4014893,-0.2895508,-0.04321289,22.81174,72.42035,-10.50491,-0.1430664,-0.1730957,-0.6921387
4985,100,-1.273071,-1.15564,1.09021,97.82655,-57.34711,46.06461,-0.1430664,-0.1730957,-0.6921387
4986,100,-0.9631348,-0.6342773,0.04943848,-35.08118,43.69446,-19.46213,-0.1480713,-0.1685791,-0.6766357
4987,100,-0.4470215,-0.7182617,0.03637695,84.44305,-34.32602,27.73895,-0.1480713,-0.1685791,-0.6766357
4988,100,-0.6558838,-0.3746338,-0.1324463,38.84949,-1.211243,10.07874,-0.1480713,-0.1685791,-0.6766357
4989,100,-0.9632568,-0.2408447,0.3946533,33.64563,17.92191,6.90857,-0.1480713,-0.1685791,-0.6766357
4990,100,-1.411133,-0.1240234,0.2042236,-120.8701,170.7179,85.51971,-0.1480713,-0.1685791,-0.6766357
4991,100,-0.8443604,-0.4815674,-0.1697998,-16.50131,-127.0609,21.04721,-0.1480713,-0.1685791,-0.6766357
4994,100,-0.604126,-0.5683594,-0.1502686,49.99741,-38.60275,18.23593,-0.05908203,-0.2218018,-0.7423096
4995,100,-0.9361572,0.1468506,0.4744873,69.41467,-110.6642,0.351593,-0.05908203,-0.2218018,-0.7423096
4996,100,-0.9575195,-0.331543,0.3138428,24.86786,39.96353,-19.86588,-0.05908203,-0.2218018,-0.7423096
4997,100,-1.526123,-0.5010986,0.206665,1.435547,203.1523,-0.18631,-0.05908203,-0.2218018,-0.7423096
4999,100,-1.264771,-0.3577881,0.5529785,41.64581,1.831818,8361,-0.05908203,-0.2218018,-0.7423096
5000,100,-1.124268,-0.5753174,0.1185303,14.7966,55.2237,-1.85074,-0.05908203,-0.2218018,-0.7423096
5001,100,-0.4838867,-0.4533691,-0.02490234,15.19287,-71.44836,18.3107,-0.05908203,-0.2218018,-0.7423096
5002,100,-0.3527832,-0.159668,0.4222412,113.6624,-44.41971,21.12198,-0.1290283,-0.2026367,-0.6835938
5003,100,-0.8880615,-0.4370117,0.4298096,48.9357,14.22089,-15.33493,-0.1290283,-0.2026367,-0.6835938
5004,100,-1.013794,-0.2368164,-0.3361816,-89.40018,176.5648,-46.01975,-0.1290283,-0.2026367,-0.6835938
5005,100,-0.8514404,-0.3811035,0.1334229,-0.9046937,-158.4933,47.76932,-0.1290283,-0.2026367,-0.6835938
5006,100,-1.047119,-0.9221191,0.5689697,20.97992,-58.72284,0.66391,-0.1290283,-0.2026367,-0.6835938
5007,100,-0.8223877,-0.5512695,0.1524658,45.30945,74.63348,4.88678,-0.1290283,-0.2026367,-0.6835938
5008,100,-0.4294434,-0.7026367,0.06359863,-16.12,-34.77463,16.55365,-0.1290283,-0.2026367,-0.6835938
5009,100,-1.080444,-0.4576416,0.6293945,23.50708,-101.4453,35.67184,-0.1290283,-0.2026367,-0.6835938
5010,100,-1.328247,-0.1185303,-0.3101807,-73.69888,78.3046,13.06946,-0.1602783,-0.1762695,-0.6541748
5011,100,-1.47583,-0.342041,0.8413086,-164.4748,133.8274,-83.11966,-0.1602783,-0.1762695,-0.6541748
5014,100,-0.8933105,-0.1879883,0.2832031,28.71842,28.31467,-25.60059,-0.1602783,-0.1762695,-0.6541748
5017,100,-0.9498291,-0.7749023,-1.195068,-9.039459,105.0641,-24.04541,-0.1602783,-0.1762695,-0.6541748
5018,100,-1.501831,-0.008789063,0.7720947,-188.0267,176.8863,-76.80176,-0.1303711,-0.1900635,-0.6850586
5019,100,-0.5506592,-0.6046143,-0.1099854,41.47385,-91.88996,-6.691742,-0.1303711,-0.1900635,-0.6850586
5020,100,-1.014282,-0.2868652,0.03198242,54.82743,10.99091,-0.1121521,-0.1303711,-0.1900635,-0.6850586
5021,100,-0.9406738,-0.1494141,0.3243408,13.82462,6.467438,-24.24729,-0.1303711,-0.1900635,-0.6850586
5022,100,-0.2950439,-0.4885254,-0.1727295,12.68067,84.2337,19.08829,-0.1303711,-0.1900635,-0.6850586
5025,100,-1.235107,-0.46875,0.3278809,18.10883,42.80472,-179858,-0.1303711,-0.1900635,-0.6850586
5026,100,-0.5211182,-0.5401611,-0.07653809,41.51871,-51.799,27.32773,-0.07189941,-0.2364502,-0.6975098
5028,100,-0.8308105,-0.3083496,0.3834229,71.93436,19.8584,6.81931,-0.07189941,-0.2364502,-0.6975098
5029,100,-0.1177979,-1.033447,-0.4111328,32.40448,83.7178,11.75354,-0.07189941,-0.2364502,-0.6975098
5030,100,-1.550903,0.03393555,0.3074951,29.18946,-125.4309,60.12848,-0.07189941,-0.2364502,-0.6975098
5031,100,-0.7912598,-0.9248047,-0.7454834,24.65851,112.683,-16.23962,-0.07189941,-0.2364502,-0.6975098
5032,100,-1.287842,-0.6538086,1.104858,-175.7349,93.98347,9.17145,-0.07189941,-0.2364502,-0.6975098
5033,100,-0.5115967,-0.6165771,-0.2664795,-1.323395,-101.64,-31.21567,-0.07189941,-0.2364502,-0.6975098
5036,100,-0.5596924,-0.7819824,-0.1671143,-28.32215,47.72446,-6.616974,-0.1478271,-0.1878662,-0.6594238
5037,100,-1.067749,0.1551514,0.03710938,92.92176,-166.9646,49.23478,-0.1478271,-0.1878662,-0.6594238
5038,100,-1.176636,-0.3354492,-0.7089844,38.12424,112.7278,-0.2616882,-0.1478271,-0.1878662,-0.6594238
5039,100,-1.312134,-0.5440674,0.401001,-91.77033,101.5051,0.52402,-0.1478271,-0.1878662,-0.6594238
5041,100,-1.059326,-0.5168457,0.3537598,191.6007,-60.65186,26.6922,-0.1478271,-0.1878662,-0.6594238
5042,100,-1.021729,-0.295166,0.1209717,43.29819,53.51899,-0.15793,-0.114624,-0.2148438,-0.6582031
5043,100,-0.7137451,-0.6287842,0.03808594,33.57834,-4.68795,42.40097,-0.114624,-0.2148438,-0.6582031
5046,100,-0.227417,-1.185425,-0.4462891,19.87335,79.38126,-26.10901,-0.114624,-0.2148438,-0.6582031
5047,100,-0.8897705,0.08435059,-0.06860352,-36.30737,-135.17,64.01642,-0.114624,-0.2148438,-0.6582031
5048,100,-0.5584717,-1.007446,-0.5667725,153.5287,192.6549,-31.53717,-0.114624,-0.2148438,-0.6582031
5049,100,-1.551636,-0.6860352,0.84021,-93.02644,201.4775,-46.31134,-0.114624,-0.2148438,-0.6582031
5051,100,-0.8640137,0.7619629,-0.2034912,2.527161,-90.59647,66.07254,-0.08349609,-0.237793,-0.6975098
5053,100,-0.8717041,-0.4455566,-0.0369873,41.92993,24.20243,42.36359,-0.08349609,-0.237793,-0.6975098
5054,100,-1.421265,-0.7454834,0.3121338,-86.40945,-157.3793,36.86813,-0.08349609,-0.237793,-0.6975098
5055,100,-1.073853,-0.004272461,-0.6607666,-53.11524,93.721,-50.41611,-0.08349609,-0.237793,-0.6975098
5056,100,-1.471802,0.251709,-0.1702881,7.947846,20.66589,-0.01495361,-0.08349609,-0.237793,-0.6975098
5058,100,-0.8706055,-0.1726074,-0.2816162,-69.60907,48.01606,-38.38593,-0.08349609,-0.237793,-0.6975098
5059,100,-0.7032471,-0.9785156,-0.1865234,54.57322,68.7941,-11.76849,-0.1287842,-0.2056885,-0.6431885
5061,100,-1.148315,-0.6373291,-0.5562744,-24.95011,119.0158,-27.47727,-0.1287842,-0.2056885,-0.6431885
5062,100,-0.9169922,0.4180908,0.04736328,-88.6525,169.7609,-69.9231,-0.1287842,-0.2056885,-0.6431885
5063,100,-0.7980957,-0.2790527,-0.1439209,-18.40042,-145.3043,9.159088,-0.1287842,-0.2056885,-0.6431885
5064,100,-1.504272,-0.5576172,0.06799316,17.20413,10.08621,-0.6056213,-0.1287842,-0.2056885,-0.6431885
5066,100,-0.4318848,-0.5302734,-0.04370117,90.02824,-113.8194,24.80057,-0.1287842,-0.2056885,-0.6431885
5067,100,-1.538574,-0.3054199,0.6173096,161.0728,10.42267,8.366547,-0.09606934,-0.2335205,-0.6734619
5068,100,-1.296997,0.1348877,0.1396484,0.3065491,125.1393,-46.78238,-0.09606934,-0.2335205,-0.6734619
5069,100,-0.6610107,-0.2171631,-0.0814209,-36.7186,-44.98795,29.25675,-0.09606934,-0.2335205,-0.6734619
5070,100,-1.049438,-0.2401123,-0.3347168,-138.3957,-147.5323,26.12396,-0.09606934,-0.2335205,-0.6734619
5071,100,-0.9177246,-0.07653809,-0.2528076,-71.90445,52.09839,-39.52988,-0.09606934,-0.2335205,-0.6734619
5072,100,-1.138062,-0.3337402,0.03662109,6.534729,51.30585,22.60987,-0.09606934,-0.2335205,-0.6734619
5074,100,-1.185913,-0.3839111,-1.236206,116.6606,187.0024,-83.91968,-0.09606934,-0.2335205,-0.6734619
5075,100,-1.207642,-0.1463623,0.1158447,65.52673,89.31046,0.9196473,-0.1281738,-0.2167969,-0.6555176
5076,100,-0.5736084,-0.4301758,0.04675293,26.07163,-205.8215,48.33008,-0.1281738,-0.2167969,-0.6555176
5077,100,-0.7421875,-0.4853516,0.9621582,-72.08389,83.77014,-36.47186,-0.1281738,-0.2167969,-0.6555176
5078,100,-0.5603027,-0.5352783,-0.1378174,-17.44339,117.8569,-14.10874,-0.1281738,-0.2167969,-0.6555176
5079,100,-0.6419678,-0.0546875,-0.1539307,54.64798,-180.37,36.19522,-0.1281738,-0.2167969,-0.6555176
5080,100,-0.9191895,-0.5870361,-0.1875,-9.278717,141.6182,4.38935,-0.1281738,-0.2167969,-0.6555176
5081,100,-1.508911,-0.5092773,0.1682129,78.50647,129.8497,-29.33899,-0.1281738,-0.2167969,-0.6555176
5082,100,-0.3759766,-0.532959,-0.09143066,19.9556,-49.3544,-9.839478,-0.1281738,-0.2167969,-0.6555176
5086,100,-1.41626,-0.6486816,0.5090332,12.8302,-206.9281,58.23685,-0.1013184,-0.2247314,-0.6848145
5087,100,-1.002563,-0.3269043,-1.130615,-27.41745,95.46387,-35.38773,-0.1013184,-0.2247314,-0.6848145
5088,100,-1.008423,-0.6583252,-0.1453857,72.24091,133.3788,-18.29575,-0.1013184,-0.2247314,-0.6848145
5089,100,-0.880249,0.1519775,-0.2243652,-29.09226,-156.4297,58.77518,-0.1013184,-0.2247314,-0.6848145
5090,100,-0.8881836,-0.8823242,-0.9005127,47.88895,186.4491,-22.49024,-0.1013184,-0.2247314,-0.6848145
5091,100,-0.5926514,-0.4854736,0.2803955,-114.4774,129.3637,-76.87653,-0.1125488,-0.2103271,-0.6937256
5092,100,-0.8709717,-0.3548584,-0.2060547,-73.86337,-152.8185,11.94794,-0.1125488,-0.2103271,-0.6937256
5093,100,-1.356567,-0.3660889,1.183594,54.16199,57.24244,1.899109,-0.1125488,-0.2103271,-0.6937256
5094,100,-0.850708,-0.1661377,0.5467529,78.3046,4.942169,-19.91821,-0.1125488,-0.2103271,-0.6937256
5095,100,-0.940918,-0.3574219,-0.09729004,59.51538,-13.74985,38.95416,-0.1125488,-0.2103271,-0.6937256
5096,100,-0.7791748,-0.2111816,0.009765625,8.882446,-69.08569,11.11054,-0.1125488,-0.2103271,-0.6937256
5097,100,-0.7852783,-0.4199219,0.0682373,-11.10306,5.114136,-30.18387,-0.1125488,-0.2103271,-0.6937256
5099,100,-1.125,0.02453613,-0.05175781,3.626251,-159.8392,45.36927,-0.04370117,-0.2412109,-0.7335205
5100,100,-0.9545898,-2.01123,1.178345,-14.16855,-10.36285,29.41376,-0.04370117,-0.2412109,-0.7335205
5101,100,-1.312866,-0.9086914,1.595093,18.83408,176.3779,-50.78247,-0.04370117,-0.2412109,-0.7335205
5102,100,-0.5064697,-0.4560547,-0.0994873,-3.065491,-75.88959,5.959015,-0.04370117,-0.2412109,-0.7335205
5103,100,-1.367065,-0.2203369,-0.09960938,61.0257,-24.92768,10.78156,-0.04370117,-0.2412109,-0.7335205
5105,100,-0.6411133,-0.4285889,-0.01342773,9.323578,-20.61356,40.80093,-0.04370117,-0.2412109,-0.7335205
5106,100,-1.142212,0.3249512,0.2338867,78.70087,-108.0174,87.02255,-0.04370117,-0.2412109,-0.7335205
5107,100,-0.9726563,0.04846191,0.06506348,48.68149,58.49854,-36.93542,-0.1539307,-0.1781006,-0.6411133
5108,100,-0.5900879,-0.3358154,-0.241333,46.58799,-37.07748,35.8139,-0.1539307,-0.1781006,-0.6411133
5109,100,-0.9825439,0.5228271,0.03417969,-24.70337,-145.708,113.3633,-0.1539307,-0.1781006,-0.6411133
5110,100,-0.9475098,-0.08789063,0.1965332,-16.2471,-23.67157,-33.12973,-0.1539307,-0.1781006,-0.6411133
5111,100,-0.8820801,-0.8781738,-0.02514648,26.42304,-52.40494,55.90409,-0.1539307,-0.1781006,-0.6411133
5112,100,-1.070801,-0.02819824,0.6358643,50.65537,-67.74734,38.08685,-0.1539307,-0.1781006,-0.6411133
5114,100,-1.222656,-0.4161377,1.615601,36.77094,71.04462,3.065491,-0.1539307,-0.1781006,-0.6411133
5115,100,-1.071777,-0.4204102,-0.192749,-50.81238,-153.3344,18.3107,-0.08178711,-0.2260742,-0.6889648
5116,100,-1.202148,-0.7004395,-0.06848145,-5.301056,54.16947,36.98029,-0.08178711,-0.2260742,-0.6889648
5117,100,-0.9274902,-0.07263184,0.2271729,68.24829,78.76816,-52.27784,-0.08178711,-0.2260742,-0.6889648
5118,100,-0.5889893,-0.3970947,-0.07641602,88.38334,4.710388,38.69995,-0.08178711,-0.2260742,-0.6889648
5120,100,-1.003418,-0.3956299,-0.2495117,-85.31036,10.61707,-12.34421,-0.08178711,-0.2260742,-0.6889648
5122,100,-0.8754883,-0.1276855,-0.0267334,-37.48123,-147.01,49.1301,-0.08178711,-0.2260742,-0.6889648
5123,100,-0.9112549,-1.05835,0.6958008,-63.29117,25.4361,151996,-0.1207275,-0.2064209,-0.6801758
5124,100,-1.277344,-0.6156006,0.9351807,32.28485,113.0194,-42.9393,-0.1207275,-0.2064209,-0.6801758
5125,100,-0.3234863,-0.5148926,-0.08435059,57.78077,-52.89841,6.669312,-0.1207275,-0.2064209,-0.6801758
5126,100,-0.6069336,-0.1842041,0.02844238,60.95841,-44.03839,30.04929,-0.1207275,-0.2064209,-0.6801758
5127,100,-0.9239502,-0.2369385,-0.05505371,-40.18784,-1.450501,-24.78562,-0.1207275,-0.2064209,-0.6801758
5129,100,-1.31897,-0.2625732,0.1520996,-14.13117,-170.2618,41.02524,-0.1207275,-0.2064209,-0.6801758
5130,100,-1.045288,-0.8414307,-0.5720215,50.01236,116.6457,-11.02829,-0.1207275,-0.2064209,-0.6801758
5131,100,-1.161865,-0.59021,0.3789063,26.19126,99.05274,-38.8121,-0.1459961,-0.1948242,-0.6230469
5132,100,-0.3909912,-0.4199219,-0.2674561,66.10992,-49.12262,20.26215,-0.1459961,-0.1948242,-0.6230469
5134,100,-0.7807617,-0.4102783,0.1599121,14.16855,13.21152,33.36151,-0.1459961,-0.1948242,-0.6230469
5136,100,-1.456299,0.6097412,0.4669189,22.41547,-160.228,58.47611,-0.1459961,-0.1948242,-0.6230469
5137,100,-0.9520264,-0.4401855,0.005859375,-14.6994,18.98361,8.949738,-0.1459961,-0.1948242,-0.6230469
5138,100,-1.122925,-0.5657959,0.3070068,18.98361,90.63386,-29.75022,-0.1459961,-0.1948242,-0.6230469
5139,100,-0.5043945,-0.5476074,-0.02685547,120.9299,-10.43762,45.85526,-0.06030273,-0.2148438,-0.7650146
5140,100,-1.206543,0.6448975,0.3044434,214.876,-83.29163,10.0563,-0.06030273,-0.2148438,-0.7650146
5141,100,-1.017578,0.09289551,-0.02355957,20.62103,57.30973,-52.00119,-0.06030273,-0.2148438,-0.7650146
5143,100,-1.69519,-0.5447998,0.5360107,-32.05307,-175.5031,0.0257,-0.06030273,-0.2148438,-0.7650146
5144,100,-1.011597,-0.447876,-0.1514893,-46.18424,65.05569,-31.25305,-0.06030273,-0.2148438,-0.7650146
5146,100,-1.724365,-0.3728027,0.1746826,-49.36188,-160.6168,51.6124,-0.06030273,-0.2148438,-0.7650146
5147,100,-1.090088,-0.9979248,0.1755371,59.19388,158.7401,-5.562745,-0.1065674,-0.2183838,-0.6556396
5148,100,-0.553833,0.1018066,-0.4179688,-131.8161,159.4279,-76.77185,-0.1065674,-0.2183838,-0.6556396
5150,100,-1.85437,-0.3835449,0.4224854,-34.08676,35.56717,6.123505,-0.1065674,-0.2183838,-0.6556396
5151,100,-1.348511,-0.5344238,0.8255615,-2.235565,115.1503,0.39206,-0.1065674,-0.2183838,-0.6556396
5153,100,-0.9078369,0.2491455,-0.06018066,63.9267,-33.50357,68.26324,-0.1065674,-0.2183838,-0.6556396
5154,100,-0.9481201,-0.02563477,-0.02819824,5.517884,4.807587,-34.43817,-0.1065674,-0.2183838,-0.6556396
5155,100,-1.230347,0.1108398,-0.2878418,28.29972,13.75733,0.97641,-0.08618164,-0.2142334,-0.706665
5156,100,-1.636841,-0.7420654,0.5057373,-32.27737,-142.5677,18.13126,-0.08618164,-0.2142334,-0.706665
5157,100,-1.066772,0.08605957,-0.7145996,-101.2883,45.72815,-11.83579,-0.08618164,-0.2142334,-0.706665
